Fr,ch0,ch1,ch2,ch3,ch4,ch5, ch0 , ch1 , ch2 , ch3 , ch4 , ch5 
585,1.220029382,1.687205644,0.616507889,0.74193635,0.226055318,0.187201258,1.708109047,1.851728978,0.664401005,1.347154878,0.261109778,0.169738805
586,1.547807652,3.993721989,0.460415613,2.169680293,0.482003996,0.849291727,4.285024295,3.747244948,3.344548206,3.719472369,0.598676168,1.608659412
587,6.874820225,3.152656554,2.576928437,6.371161166,4.916760966,3.071103242,6.549777094,3.640014971,4.432626591,3.871655829,3.97166053,4.102596285
588,12.49438006,7.60855903,4.863909697,10.13470316,11.08776655,8.381422283,11.72969911,6.861368469,6.441668141,8.694535617,11.3815526,4.857708397
589,38.13868193,16.83052826,17.87627455,6.879991898,14.79279931,14.99180145,30.33413251,17.63166445,25.40183422,13.79246235,13.79105969,11.52653921
590,75.57419754,11.45011517,19.60984454,2.342140376,18.3299108,36.47406874,62.59928215,12.05832664,27.10791353,15.96092798,11.17323478,35.62799617
591,28.42577947,4.928824144,20.29427726,25.82011181,16.93002579,15.5694549,42.22492585,6.211090836,19.71605625,36.78105345,20.8168108,31.92916172
592,9.14090595,7.118573038,47.77453535,56.0153789,16.89556789,68.46660018,37.15052454,12.41739544,37.82964326,43.04283758,12.19778597,47.1602094
593,15.1822594,29.57831381,28.86625161,36.96489168,31.39760213,67.63237251,47.83240201,38.59161972,34.78542914,26.65464677,25.97074433,35.7111037
594,55.98084544,48.47706076,19.53758979,26.84428142,44.07050866,22.9496206,73.05409305,40.97336897,27.37072303,26.48734191,38.79477361,13.98134666
595,71.5758814,30.62775078,23.34824553,15.87715636,25.096522,4.265546836,56.26014164,23.89088595,23.60569999,19.4153633,22.06781238,4.138279463
596,44.45859201,30.73368856,19.17509983,3.772922766,7.460937767,4.197083525,30.11048457,25.5619321,27.55071062,18.44679144,10.26986239,2.73908237
597,21.02889292,3.287504892,3.169149188,8.961327142,19.84463471,6.329145507,21.52035278,4.685413279,20.51070893,15.18121842,14.28595561,6.835751018
598,8.824400368,7.821191444,7.193528568,7.304748011,6.178534403,2.715097575,11.75556907,5.745534737,11.96030563,6.468658356,6.189215669,4.393456496
599,3.313072934,2.732759668,4.552104502,4.01485743,1.294738168,1.421246226,5.404915082,2.070037269,3.689421713,3.06435661,0.839178238,0.935854535
600,0.15704594,0.398848428,0.641619702,0.880156713,0.585700411,0.600553882,0.854139478,0.354916361,0.441698966,0.663876224,0.399806133,0.410404772
601,7.752238057,2.222143892,2.528203983,0.172154223,2.961067931,0.946648213,4.481017024,2.112056037,1.445661493,0.518407535,2.104366136,0.859239511
602,12.26583311,3.567649918,3.961854507,3.789598615,3.734262052,1.43477111,7.08080712,3.639374649,3.155559363,3.480858224,6.834367937,2.730194674
603,8.239875437,17.74884782,5.436311565,8.375473579,1.795837526,4.210575618,7.211744355,11.70726647,11.97772945,5.317947467,7.958772321,4.843279255
604,16.77496652,26.11792416,6.042073283,6.891292858,14.19893399,14.55560617,11.65363946,14.90160084,9.165034644,10.6043944,17.89140442,20.59127652
605,82.60283487,40.4819547,41.90272485,14.24901284,60.39539036,22.87812073,62.18552307,47.96349391,29.59810813,13.85915669,57.62090536,20.82849863
606,158.6421053,30.95790358,126.6450525,46.69896563,43.09121019,15.8718117,87.63815875,42.49384673,79.24770917,27.74541334,53.36112479,23.0322189
607,147.608208,29.18823035,128.8138388,59.09447271,48.16615216,42.19050185,103.5747462,24.16201517,80.80772014,35.37345349,57.40608686,40.22842816
608,95.88980837,12.31704908,38.18680439,20.51799887,52.81108662,41.47446809,99.74575818,23.6990469,42.17574811,14.07563467,59.5440428,36.01254292
609,48.67058617,12.66597332,5.355819597,8.131118653,26.0633467,24.40257597,59.78782787,40.43725684,27.7110639,4.844546992,36.32976223,19.45303064
610,16.57379651,16.65728725,9.261365364,16.81095872,11.68429669,11.68820364,45.69136837,36.30092145,10.16928195,17.21062141,38.10492027,14.29328426
611,24.67653809,10.43091798,4.544089519,14.53735554,7.34146189,18.58491051,20.85549193,22.08120815,14.66716976,18.95612812,19.24551532,17.82581347
612,45.6411201,11.55003186,8.190435271,8.79419168,1.41171485,9.601577078,33.47160838,20.77993709,16.3040557,15.96632548,5.464437292,9.373967046
613,34.74801201,12.74791026,5.822333833,9.470644886,1.033188776,2.338645825,25.01096451,15.7645473,7.956436158,11.21074501,2.98431261,3.276953833
614,6.528346644,2.049884806,1.397160135,1.71525308,1.762220213,0.714570002,4.762157799,2.754051794,1.885473365,2.40116921,3.531466382,2.026732211
615,1.576410254,0.502586094,0.184553159,0.881942213,0.331448826,0.113277069,1.001378148,0.318806638,0.127538122,0.4842414,0.735758824,0.303850639
616,3.060410801,3.028394194,0.429345034,1.12590877,1.066844386,2.929796897,2.344649915,1.741420484,2.720266974,1.511891994,1.192737548,3.640425106
617,17.32151013,6.55158402,2.938903503,1.566449302,4.754859651,2.511311082,9.767326841,4.837936756,8.587919665,2.158711139,3.300064587,5.990208425
618,38.33159054,14.78437005,6.598968577,21.98035873,9.804511371,4.511966068,38.72039824,11.29156017,12.06708886,12.04455742,6.369623631,4.297710772
619,59.8312111,12.57807208,13.69146389,39.41814178,6.917532658,17.22689076,74.38433289,20.49381443,17.45822125,24.88299664,7.722020045,11.4449062
620,47.64502497,16.53745727,17.69719365,25.44106891,22.15656168,21.80954924,58.72021967,22.46218447,28.63669286,17.32438777,22.39199105,19.33991467
621,31.97017291,32.5025269,11.42570893,38.42711027,22.58450397,33.26091426,51.28377568,36.47592554,29.29127702,22.18538164,16.5670824,33.84665665
622,49.19446044,13.2590371,13.21724284,11.36903033,13.14063499,21.07556237,35.41421293,23.75114074,14.71847256,17.43711316,14.36306267,24.85612612
623,76.20416558,22.76408979,55.50781492,38.94531154,11.02461112,12.06884518,54.01328038,44.11459894,53.06764713,56.53080975,15.39422154,7.836401708
624,79.37236782,36.36169534,68.67542817,65.48017975,22.44189149,12.29513233,64.91482636,49.0277878,62.52117061,54.07917813,28.73020299,18.32648692
625,39.46192719,13.2443109,24.10066429,18.51660272,72.14525509,10.63522887,39.51764846,12.1118637,27.69985202,9.913600405,50.52191114,20.10335194
626,23.35234482,2.881492182,5.658828172,5.247836804,18.85861147,4.346302704,65.6774615,4.526397098,24.85563659,6.53355331,14.64393692,9.103600782
627,9.154254506,6.462681454,2.379417784,2.504848619,1.780343984,1.167675248,23.99094809,5.372204451,7.33367476,2.022087352,1.723478723,3.900674856
628,5.172530119,6.142423482,2.940588959,2.546218339,6.434160579,3.438167279,5.121221969,4.064005495,2.625767635,2.863887919,4.60905069,4.193900183
629,4.171016318,0.569763615,1.280999554,0.462158718,1.311109364,0.929925243,2.769453799,0.48300333,0.999146837,1.547155066,1.714974913,1.203205757
630,1.442221202,0.466450287,0.212908502,0.236240559,0.312983373,0.036821581,0.922380367,0.372241406,0.191000913,0.224145961,0.172822337,0.077532229
631,3.474670693,3.078195914,0.601781646,2.089687053,1.407432931,0.341513522,2.623981632,1.885831277,1.553195467,1.277546705,1.265740113,1.162224406
632,3.004474122,3.805797005,2.442598335,2.396329832,1.026649024,1.747501676,9.212741052,3.662875197,4.285946701,2.869942072,1.845219383,4.131059436
633,11.01027625,4.799326982,5.59055523,1.450273071,12.79821749,8.100880427,34.74082225,9.118760765,5.131137751,3.630855893,8.320272357,8.925001697
634,10.11847677,10.38831153,2.491787068,11.53185346,20.03230286,12.16584443,24.7622953,16.19034432,6.449808398,7.214725695,12.52562933,9.012176043
635,6.76118531,26.02408825,4.610123424,20.19271389,13.17768202,15.29196409,10.09407054,28.02361994,7.074821798,19.78373176,10.74645542,17.88052245
636,11.45786767,24.88477522,9.202974132,21.61950061,5.935768785,6.400447921,13.38051367,28.79993022,12.21425199,39.36850439,9.542235803,19.30583739
637,35.56327805,41.94567732,29.57165982,43.87614216,13.48806913,22.62572019,27.19454163,29.16850951,24.11987493,35.62732181,12.44938391,20.88678888
638,40.57456719,43.60050024,60.05263217,49.5203182,29.63028816,38.33029649,25.07010211,29.88388925,36.83786687,43.4996891,26.07685471,24.70930914
639,55.56636562,21.14866842,37.88196349,15.9880712,10.59076749,24.49638288,45.70693391,23.08618075,28.92811978,26.10200363,18.26279783,26.24190747
640,32.94388876,11.10084055,22.29809029,4.798039078,1.609879019,11.03798479,49.64483044,15.941259,29.17966002,18.13283034,15.30114396,17.63439299
641,16.53161772,10.01817685,8.606292527,2.643758679,3.246316688,3.218596106,29.0358748,20.42182125,10.88425594,13.29083163,2.525214877,7.672684462
642,20.86322003,4.7909015,7.200051216,2.828402481,12.29620858,5.0083526,25.50388011,11.65458029,4.719969068,7.616784462,11.51752812,3.323246488
643,14.08586476,2.752371796,5.483996298,0.247281343,4.888725743,7.98246703,11.34260345,3.146680399,3.366373356,4.05652026,2.830392432,4.050999076
644,2.370364109,0.536970293,0.842411134,0.647884944,0.373152883,1.117173742,1.523815736,1.059266356,0.537485436,0.441045016,0.448824663,0.854955175
645,0.470916962,0.565900658,0.486613454,0.395217228,0.270626027,0.220853918,0.707497461,0.475681143,0.451486409,0.527976663,0.289276181,0.304309402
646,2.126421416,2.123741535,1.093566994,0.166237514,2.347927507,3.987688633,4.132768966,1.221773879,1.360661916,0.804070451,2.166168391,2.400596379
647,24.75276013,6.842357437,12.24775426,1.923210409,5.248119669,10.77668977,30.38900538,4.519127315,9.293483754,2.482004276,4.068851599,5.824585662
648,55.15207328,13.78392306,40.5443679,14.33393573,8.000600068,2.526166884,48.83079897,12.87418254,24.53384507,9.700274733,6.175667557,3.636483534
649,20.49536327,20.79218426,58.18549735,48.95523844,44.46097297,4.351386108,25.45486599,17.13432514,32.10063465,28.80463054,28.96205543,17.50908591
650,22.33858978,16.69439346,72.29604159,52.16822887,41.71934205,2.540873263,30.52070769,16.04242114,41.76232469,33.49668331,28.15143505,11.25958229
651,22.80670444,22.09882465,64.5996118,24.64913721,10.09385023,7.789501961,38.25110392,24.68040646,47.50939055,21.16651445,10.16666947,6.967932742
652,29.80783714,20.54178609,6.403439164,6.977621866,11.12194253,31.48100997,42.58775699,10.84108373,10.37372959,19.77044083,10.98913305,31.51339258
653,46.44690327,25.44312134,6.908364755,2.208633659,19.14610506,19.20330637,54.35297623,39.50687744,23.5796227,14.31170241,20.03892068,16.7586588
654,44.19350027,22.58868514,36.78120415,10.98277065,11.93614955,15.02556953,72.65048068,35.38199389,36.10361577,13.7369503,13.21240421,13.27681078
655,74.79449431,44.23257144,57.22291838,31.46197466,1.49836334,7.964522051,52.46035845,28.64360112,48.06603621,23.85030216,5.281125922,6.131741582
656,55.40842657,52.43941142,50.0687898,28.567895,0.672485428,1.879225967,42.03264708,29.87150717,36.04271884,17.15164443,6.711166982,1.76715196
657,16.03910997,8.172635877,5.529433311,3.655307556,2.606949107,3.068599085,27.3824235,4.625233078,3.9728365,3.390983876,4.173698922,2.112233019
658,1.736339964,5.202386716,5.381040747,1.357109452,2.065854148,1.831172145,8.792355468,3.865982376,6.996225378,2.915121718,2.605868929,1.204404989
659,2.019711821,1.169609608,2.515899964,0.287468944,0.875091683,0.355595692,4.004581227,1.054954078,2.389961503,0.485439056,0.788037833,0.188936078
660,1.30709612,0.217916543,0.083765824,0.276268554,0.112611662,0.282595057,1.326417565,0.215450112,0.249709749,0.201115459,0.17311023,0.176659164
661,2.47371108,2.457792267,2.162035074,3.639717361,1.415912178,1.575229727,2.624333165,1.639204228,1.569992907,2.176304468,2.564719594,1.547004701
662,8.978291983,5.876566394,3.294397862,5.831072357,3.408888869,3.766493488,9.120197673,5.476552877,4.238078421,4.64905717,6.833436826,5.488600149
663,41.21491649,7.503794372,5.065671977,4.667844324,2.604006758,3.140337946,41.84796415,9.141211045,7.174404353,4.369111285,7.954697581,4.961671966
664,21.43181877,11.73149086,12.92849718,7.323553768,4.67368097,4.267760667,26.90687235,9.781897702,9.164244912,4.522442518,9.33958784,5.207134552
665,32.55835914,11.65920155,54.16909338,9.944413836,10.22344913,10.32179394,28.03072042,35.43655838,31.36580317,8.78687571,8.481989262,14.42196292
666,200.1877698,12.81823186,69.96445294,16.21943157,6.451288571,9.463122972,155.9530977,58.35971393,49.74056771,16.43936481,11.2710392,13.56883785
667,168.1758126,48.00825982,37.76753541,25.60813756,9.544014679,9.243617699,121.9140682,31.24441129,26.80103038,14.07015866,18.96237879,7.418052302
668,92.07145761,60.16420332,19.29093111,20.64131599,38.9949636,14.1747509,88.00177572,47.82296169,25.5610848,11.96979712,36.78265686,10.40681587
669,43.72346834,24.33375052,18.04438572,34.03590076,56.14299588,24.95625745,41.01918324,29.28329228,30.11914937,17.96185264,39.6588727,17.56663041
670,12.98034295,11.07658901,15.49795559,30.63320151,33.87032969,41.93303463,18.93259595,20.43605734,24.06142544,19.61650144,20.99636187,29.8631352
671,33.90015789,7.336295289,12.58136504,12.7623413,5.790454364,19.73743023,21.10935506,6.193066513,11.41891381,11.51061426,8.258537448,23.37478144
672,29.04822168,4.855567264,5.417630809,2.948215287,2.288565172,2.949863071,25.22715382,8.592220853,8.216130361,7.446686482,2.669276051,5.918813999
673,8.265457394,3.028759253,1.708562036,1.116224884,2.507174033,0.675449371,14.87798089,5.06898604,3.171287984,2.729195242,2.168882946,2.239970589
674,1.716362811,0.715783674,0.755820874,0.7586261,1.308909953,0.16010666,2.415679496,0.701312212,1.138654085,0.8341807,1.287112272,1.205267112
675,1.345467597,0.040494769,0.118562604,0.352243344,0.873865951,0.126472356,1.179267291,0.509594622,0.258208762,0.221654175,0.511970852,0.282547818
676,2.807250448,1.247813586,0.011375269,0.067483203,1.637584444,0.448810538,4.551811516,1.961086306,0.89874314,0.348896343,1.272912785,0.862513962
677,18.3906223,6.750999518,2.7545106,1.70464423,5.661310391,1.909696032,15.62559912,6.025645807,4.900599361,1.9197096,4.27038795,3.647916252
678,41.91731939,9.802826548,6.125989819,8.920780795,5.760541034,6.088022972,29.67093866,8.81179095,5.305727981,6.604648211,4.466323375,6.280073107
679,43.66743953,13.6594169,16.17996353,8.835865263,1.509269578,2.876945795,32.0469201,12.52872216,12.52996072,14.43515977,2.345672943,5.211116684
680,36.16526295,3.419827325,7.696685875,4.784363922,13.07953589,4.357799585,60.14812049,19.18550698,16.79988823,23.41025592,9.049039547,13.76675127
681,44.97392405,5.059178984,6.619795109,8.673904321,11.0579713,20.4992565,101.5251893,25.02584716,15.99609183,42.97700208,13.68316844,21.84248105
682,43.42827987,8.969531133,28.4718817,10.06170519,2.527149271,27.12204474,37.74317637,11.64215884,16.22097578,18.44027153,30.59441433,28.99099947
683,54.60565549,8.224608159,22.0630447,46.09617062,19.01025997,30.22042829,28.60911878,6.066118223,13.75513275,27.97150678,33.10635337,22.85660231
684,34.76119391,11.65652945,4.860229644,42.35165728,12.13813755,14.19586543,27.37852992,8.071774162,8.89642458,26.77238824,12.27273245,10.55963243
685,83.40265299,18.1864071,17.34684591,33.51442037,4.006078964,5.178632223,46.65074094,11.83753747,17.89131944,22.01497893,5.89899815,6.769488933
686,26.70517771,14.34065326,6.298382741,6.777329524,9.801276611,6.284041375,18.43836395,17.87042422,11.10446018,9.252212448,11.08996889,8.332031702
687,11.79957889,8.565953863,6.78574186,6.045926366,15.24415569,5.30139392,9.44965398,13.61323848,8.19174516,5.31890429,13.06975302,3.50242569
688,7.391351676,1.933779373,4.468488583,2.094275532,8.969394011,1.239930809,4.605056427,3.792412369,4.489236096,1.753227258,5.508902708,1.079432436
689,2.667770567,0.794818561,1.188022631,0.470444331,1.710596311,0.133617163,1.386523072,1.451994756,0.936396559,0.319374614,1.164017565,0.384718902
690,0.844029503,0.098813205,0.182729803,0.071509181,0.184502369,0.263216585,0.664799228,0.370038901,0.214814187,0.109688508,0.430392039,0.280302647
691,0.722286201,0.276747571,0.475222679,1.639272551,2.920580831,1.989655731,2.520668025,0.466314051,0.874746797,0.896785454,2.904300511,1.726906149
692,4.24755622,1.66290066,3.115206101,15.4936054,4.951136182,4.639343105,5.797592114,2.673619041,4.293220666,9.264256247,5.818414688,4.604286364
693,13.06552977,8.028745726,2.238692454,33.57504335,7.282033845,5.045427312,20.99668417,12.27957232,7.828590262,19.68085588,6.378209612,5.309776858
694,12.98956944,15.67930096,1.343057771,26.33401572,7.509476425,6.225785971,32.47784558,16.85972662,15.60736733,22.4689268,7.337467717,6.23806227
695,29.61925457,20.85971144,17.02440413,15.79266047,7.288185148,12.53142618,37.48932838,15.4689347,15.97069566,28.78341644,18.14964638,15.90401202
696,76.47250933,22.58753378,40.13772394,18.63633608,27.5258086,8.114112796,56.34201408,14.35904335,20.67382119,34.77503979,21.49872949,16.12409833
697,55.2093565,21.70188966,33.89721632,20.64455984,19.77758785,3.459860529,43.5491791,15.06951239,24.28915945,26.53842266,10.89579485,6.602582614
698,40.35547981,34.04579514,24.7671657,26.76177288,9.45625959,1.965034446,58.8257814,33.95272556,20.53032279,26.71289442,12.53424778,2.95256289
699,14.5823165,15.07792223,13.68128361,22.62528586,8.699778443,9.653562341,70.54245191,35.40166754,16.37648328,23.11197536,20.96150812,9.643704416
700,36.27360647,3.696957883,6.812417146,3.773724231,35.82503723,23.35949268,78.0761939,20.56280452,20.23993209,13.7391612,23.77353584,14.96582308
701,36.68830693,9.179818242,9.083127035,2.979735798,33.85808919,24.59980309,32.56423329,16.24300573,15.41150179,11.12365144,20.07374368,13.44947215
